81,illy Classico Filter Ground Coffee,5,Waitrose,,https://ecom-su-static-prod.wtrecom.com/images/products/4/LN_792809_BP_4.jpg,coffee,103,165,155,-1
82,Caf�direct Fairtrade Decaffeinated Machu Picchu,4.5,Waitrose,,https://ecom-su-static-prod.wtrecom.com/images/products/4/LN_756164_BP_4.jpg,coffee,101,170,117,-1
83,Taylors of Harrogate Flying Start 10 Coffee Bags,3,Waitrose,,https://ecom-su-static-prod.wtrecom.com/images/products/4/LN_862554_BP_4.jpg,coffee,103,222,147,-1
84,Nescafe Dolce Gusto Flat White Coffee Pods 16s,3.5,Waitrose,,https://ecom-su-static-prod.wtrecom.com/images/products/4/LN_860681_BP_4.jpg,coffee,90,194,149,-1
85,Nescafe Azera Americano Instant Coffee,5.5,Waitrose,,https://ecom-su-static-prod.wtrecom.com/images/products/4/LN_481037_BP_4.jpg,coffee,90,199,105,-1
86,L'or. Ristretto Pod 20 Pack 104G,5,Tesco,,https://digitalcontent.api.tesco.com/v2/media/ghs/706c478f-8e4c-4218-81e8-b7425c942e8c/2163550e-743d-4c5e-bb4f-cfcfba8b4972_1037378996.jpeg?h=540&w=540,coffee,-1,176,129,59
87,Starbucks Coconut Based Cocoa Cappuccino 220Ml,1.9,Tesco,,https://digitalcontent.api.tesco.com/v2/media/ghs/aabb5e5a-7bda-49ec-a853-474856b25235/17dc3144-2348-4ccf-a215-0d28769e35cf_1863746164.jpeg?h=540&w=540,coffee,-1,223,123,45
88,Kenco Duo Salted Caramel Instant Latte X6 130.2G,3,Tesco,,https://digitalcontent.api.tesco.com/v2/media/ghs/5a4abaf7-5248-4dd0-a7bd-3ae9be35884b/f3ad77ca-6434-446d-8f6a-279afcb1239f_1819519663.jpeg?h=540&w=540,coffee,-1,226,163,53
89,Cafepod Supercharger Espresso 18 Pack 99G,5,Tesco,,https://digitalcontent.api.tesco.com/v2/media/ghs/aa5395e9-d9ec-4d10-a944-483ca62fd7b5/0b9215d6-f60a-4360-b549-fb19016f5870_1480661123.jpeg?h=540&w=540,coffee,-1,198,133,34
90,Nescafe Gold Blend Alta Rica Instant Coffee 190G,6,Tesco,,https://digitalcontent.api.tesco.com/v2/media/ghs/1f4d9352-b8b7-40f2-8e20-5dcd1dc308a3/0e4eadbf-ba8b-46f0-ba0b-939af749a560_1640557751.jpeg?h=540&w=540,coffee,-1,196,118,30
91,L'or. Ristretto Caps 10Pc 52G,3,Tesco,,https://digitalcontent.api.tesco.com/v2/media/ghs/48d22c75-4123-47ac-97de-d7acfb017fb1/6cb40374-7474-40b9-acd1-906f7789a519_291758670.jpeg?h=540&w=540,coffee,-1,165,129,59
92,Tesco Finest 10 Ristretto Espresso Capsules 54G,2.6,Tesco,,https://digitalcontent.api.tesco.com/v2/media/ghs/83a8e1b9-d991-4597-bc37-b5961708d42a/9beb10eb-e56c-430c-9c23-709cc87d83ad_539038303.jpeg?h=540&w=540,coffee,-1,198,133,59
93,Tesco Finest 10 Accordo Capsules No. 8 Strength 54G,2.6,Tesco,,https://digitalcontent.api.tesco.com/v2/media/ghs/c394a647-a404-4c94-beed-cf47bdf6ce90/d512942b-4a4f-4ab3-a02a-72fd612e3069_1727540813.jpeg?h=540&w=540,coffee,-1,226,108,59
94,L'or. Supremo Caps 10Pc 52G,3,Tesco,,https://digitalcontent.api.tesco.com/v2/media/ghs/1271fbe1-5015-42bd-81c1-8c721b86eaf3/610e67b8-a167-42ed-b172-8e9755a87af9_1880201374.jpeg?h=540&w=540,coffee,-1,193,119,59
95,Emmi Caffe Latte Mr Big Skinny 370Ml,2.3,Tesco,,https://digitalcontent.api.tesco.com/v2/media/ghs/215d4627-e12c-4139-bced-e999f7db3174/80a4d2e1-a1f7-4fc5-882a-3beaab943dd7.jpeg?h=540&w=540,coffee,-1,231,151,77
96,Starbucks Cappuccino 220Ml,1.9,Tesco,,https://digitalcontent.api.tesco.com/v2/media/ghs/0e4da663-e976-4564-850e-292123425ac0/7db11a12-88e9-4b37-b5b6-5cd085c3c27e.jpeg?h=540&w=540,coffee,-1,229,123,45
97,Emmi Caffe Latta Vanilla 230Ml,1.5,Tesco,,https://digitalcontent.api.tesco.com/v2/media/ghs/042fbe16-e700-4a08-b4e8-9d2c8f696f79/93e7327e-d3b1-4a69-a074-111b31bae041.jpeg?h=540&w=540,coffee,-1,231,151,77
98,Tassimo Creamer From Milk 16 X 21.5G Pods,3.5,Tesco,,https://digitalcontent.api.tesco.com/v2/media/ghs/bf14a5c2-167b-420d-865e-a0627cbc9ee1/ea7555ba-12f7-4c0f-a773-7e8ce210052e_71863230.jpeg?h=540&w=540,coffee,-1,230,141,45
99,Arctic White Chocolatte 330Ml,1,Tesco,,https://digitalcontent.api.tesco.com/v2/media/ghs/6a75bf3e-5c42-495a-8f38-5aa60af2aac4/39bef48d-b2c8-43cd-b171-954935ca90a1.jpeg?h=540&w=540,coffee,-1,231,164,26
100,L'or. Expresso Lungo Capsules 10Pc 52G,3,Tesco,,https://digitalcontent.api.tesco.com/v2/media/ghs/58994c00-7536-4f24-9ad9-31df8276b892/ea5af82d-699b-48fc-a237-9ce14f38e39f_126098620.jpeg?h=540&w=540,coffee,-1,176,133,61
101,Cafepod Craft Coffee Decaf Espresso 18 Pack 99G,5,Tesco,,https://digitalcontent.api.tesco.com/v2/media/ghs/be568ea1-a049-4864-91bc-3159d9edd131/0b7680e0-3f46-4ee6-b926-9cabc6115dbc_1846549557.jpeg?h=540&w=540,coffee,-1,223,113,71
102,Pret Organic Espresso Blend Coffee Podsx10 54G,3.3,Tesco,,https://digitalcontent.api.tesco.com/v2/media/ghs/33565bad-b866-4174-a1b8-a3d1a1a92607/38b8096e-38a0-492a-b886-4785ad847731_1866021038.jpeg?h=540&w=540,coffee,-1,212,133,38
103,Taylors Of Harrogate Espresso Ground Coffee 227G,4,Tesco,,https://digitalcontent.api.tesco.com/v2/media/ghs/62f56832-bc07-4a57-9ff7-b8720451cd57/47cddb67-6043-464f-933a-63814964e1af_875682032.jpeg?h=540&w=540,coffee,-1,212,135,72
104,Califia Farms Xx Espresso Cold Brew Dairy Free Coffee 750Ml,2.5,Tesco,,https://digitalcontent.api.tesco.com/v2/media/ghs/4fe1f2a7-44de-4133-8263-9ca557ad630b/0706e821-959f-4d18-82a6-61d1c9a2d59a_929705923.jpeg?h=540&w=540,coffee,-1,212,161,38
105,Nescaf� Azera Americano Instant Coffee 90g,3,Sainsburys,,https://assets.sainsburys-groceries.co.uk/gol/7620344/image.jpg,coffee,90,199,-1,35
106,Nescaf� Gold Blend Instant Coffee 200g,7,Sainsburys,,https://assets.sainsburys-groceries.co.uk/gol/2035475/image.jpg,coffee,90,196,-1,27
107,Sainsbury's Gold Roast Instant Coffee 200g,3.25,Sainsburys,,https://assets.sainsburys-groceries.co.uk/gol/1398410/image.jpg,coffee,90,178,-1,64
108,"Sainsbury's Fairtrade Italian Style Coffee, Strength 4 227g",2.3,Sainsburys,,https://assets.sainsburys-groceries.co.uk/gol/1304640/image.jpg,coffee,103,216,-1,75
109,Nescaf� Original Instant Coffee 300g,7,Sainsburys,,https://assets.sainsburys-groceries.co.uk/gol/3787410/image.jpg,coffee,90,167,-1,39
110,Taylors of Harrogate Lazy Sunday Ground Coffee 227g,3.5,Sainsburys,,https://assets.sainsburys-groceries.co.uk/gol/2888521/image.jpg,coffee,103,222,-1,51
111,"Sainsbury's Fairtrade Colombian Coffee, Taste the Difference, Strength 3 227g",3.5,Sainsburys,,https://assets.sainsburys-groceries.co.uk/gol/7079523/image.jpg,coffee,103,216,-1,82
112,Taylors of Harrogate Rich Italian Ground Coffee 227g,3.5,Sainsburys,,https://assets.sainsburys-groceries.co.uk/gol/2265100/image.jpg,coffee,103,177,-1,57
